name,lon,lat,tipo_geometria,pais,fecha_descarga
El Laurel Gastrobar,-0.4140362,38.3677963,Point,España,2026-03-04 13:06:55.752367
PadThaiWok,-0.4881764,38.3421612,Point,España,2026-03-04 13:06:55.752367
Cabró,-0.4865107,38.3451074,Point,España,2026-03-04 13:06:55.752367
El Verde,-0.4865762,38.3450881,Point,España,2026-03-04 13:06:55.752367
Tokyo,-0.4302203,38.3628001,Point,España,2026-03-04 13:06:55.752367
Restaurante Pepi,-0.4167199,38.3734048,Point,España,2026-03-04 13:06:55.752367
Restaurante Casa Yong,-0.4503966,38.3850051,Point,España,2026-03-04 13:06:55.752367
Restaurante Corintio,-0.4572652,38.3709929,Point,España,2026-03-04 13:06:55.752367
Aladdin,-0.4612177,38.3648074,Point,España,2026-03-04 13:06:55.752367
Colonial,-0.4619115,38.3624756,Point,España,2026-03-04 13:06:55.752367
Alkhayma. Restaurante Marroquí,-0.4537915,38.3751808,Point,España,2026-03-04 13:06:55.752367
La Vaca,-0.4601243,38.3651811,Point,España,2026-03-04 13:06:55.752367
La pequeña Galicia,-0.5003932,38.3424469,Point,España,2026-03-04 13:06:55.752367
La Barrita del Mercado,-0.4978622,38.3426754,Point,España,2026-03-04 13:06:55.752367
Amasable,-0.4900932,38.3428409,Point,España,2026-03-04 13:06:55.752367
Mister Maddox,-0.486645,38.343714,Point,España,2026-03-04 13:06:55.752367
Cervecería Sento Rambla,-0.483836,38.344891,Point,España,2026-03-04 13:06:55.752367
Sagasta 11,-0.4842471,38.3440203,Point,España,2026-03-04 13:06:55.752367
Muy Quality Food & Cocktails,-0.4856707,38.3457654,Point,España,2026-03-04 13:06:55.752367
El Burrito Kahlo,-0.4960753,38.3601231,Point,España,2026-03-04 13:06:55.752367
Finca Campoamor,-0.4864049,38.3554281,Point,España,2026-03-04 13:06:55.752367
Quina Caloreta,-0.4740513,38.3497064,Point,España,2026-03-04 13:06:55.752367
The Royce,-0.4855751,38.356279,Point,España,2026-03-04 13:06:55.752367
Bar Marisquería Irene,-0.4817488,38.3608515,Point,España,2026-03-04 13:06:55.752367
Kebab España,-0.4829082,38.3593208,Point,España,2026-03-04 13:06:55.752367
Pizza Hut,-0.4860311,38.359471,Point,España,2026-03-04 13:06:55.752367
Bar Soria,-0.4839786,38.3566853,Point,España,2026-03-04 13:06:55.752367
Spiga,-0.4826206,38.3449501,Point,España,2026-03-04 13:06:55.752367
Pika & Pika,-0.4902106,38.3391344,Point,España,2026-03-04 13:06:55.752367
Xorel•lo,-0.4919258,38.3460325,Point,España,2026-03-04 13:06:55.752367
Escuxame,-0.4910065,38.3481557,Point,España,2026-03-04 13:06:55.752367
Casona Alicantina,-0.4822827,38.3449686,Point,España,2026-03-04 13:06:55.752367
La Espiga,-0.4869213,38.3492046,Point,España,2026-03-04 13:06:55.752367
Chef's,-0.4828061,38.3448336,Point,España,2026-03-04 13:06:55.752367
Jacapaca Bar de Tapas,-0.4873195,38.3483787,Point,España,2026-03-04 13:06:55.752367
La Tapita,-0.4883224,38.3509524,Point,España,2026-03-04 13:06:55.752367
El Chuzo,-0.4882714,38.350823,Point,España,2026-03-04 13:06:55.752367
Delta 3,-0.4917204,38.3419222,Point,España,2026-03-04 13:06:55.752367
Mio Gastrobar,-0.4914033,38.3411723,Point,España,2026-03-04 13:06:55.752367
Mio Cugino,-0.4840735,38.3473262,Point,España,2026-03-04 13:06:55.752367
Mi Andaluza Rotonda,-0.5071387,38.3445088,Point,España,2026-03-04 13:06:55.752367
D'Brisas,-0.4316244,38.3594495,Point,España,2026-03-04 13:06:55.752367
Bar Noi,-0.5578252,38.3198137,Point,España,2026-03-04 13:06:55.752367
TON by Karabuena,-0.4410665,38.3892356,Point,España,2026-03-04 13:06:55.752367
El Atril,-0.500514,38.3412558,Point,España,2026-03-04 13:06:55.752367
El Txoko,-0.4965293,38.3417394,Point,España,2026-03-04 13:06:55.752367
La Bamba Gastro,-0.4967566,38.3420038,Point,España,2026-03-04 13:06:55.752367
El Chaflán,-0.5153723,38.3277463,Point,España,2026-03-04 13:06:55.752367
Plaza Canalla,-0.4853828,38.3433406,Point,España,2026-03-04 13:06:55.752367
Tapenot,-0.4854581,38.3434702,Point,España,2026-03-04 13:06:55.752367
Gomiz,-0.4767517,38.3462433,Point,España,2026-03-04 13:06:55.752367
Internacional Restaurante Asiático,-0.4260143,38.363526,Point,España,2026-03-04 13:06:55.752367
Telepizza,-0.4768104,38.3614076,Point,España,2026-03-04 13:06:55.752367
Estrella Bulevar,-0.4742285,38.3611266,Point,España,2026-03-04 13:06:55.752367
Crojiente,-0.4906138,38.3642385,Point,España,2026-03-04 13:06:55.752367
pesca al peso,-0.4820067,38.3450888,Point,España,2026-03-04 13:06:55.752367
Pizzería Da Sebas,-0.4781858,38.3626092,Point,España,2026-03-04 13:06:55.752367
Bodhigreen,-0.4863141,38.3426215,Point,España,2026-03-04 13:06:55.752367
Falafelmania Vegetariano Oriental,-0.5089442,38.3323606,Point,España,2026-03-04 13:06:55.752367
Natura Gourmet,-0.4870096,38.3480089,Point,España,2026-03-04 13:06:55.752367
Restaurante Lluvia,-0.4879504,38.3483294,Point,España,2026-03-04 13:06:55.752367
Domino's,-0.489419,38.3422429,Point,España,2026-03-04 13:06:55.752367
Bar Pepi,-0.4162842,38.373251,Point,España,2026-03-04 13:06:55.752367
Vips,-0.4714994,38.3654521,Point,España,2026-03-04 13:06:55.752367
La Bodeguita de Rocío,-0.4718237,38.3649622,Point,España,2026-03-04 13:06:55.752367
Palmitas,-0.4815666,38.3441689,Point,España,2026-03-04 13:06:55.752367
Púrpura,-0.4815373,38.3457151,Point,España,2026-03-04 13:06:55.752367
La Taberna del Barrio,-0.4834422,38.3463573,Point,España,2026-03-04 13:06:55.752367
Cervecería Restaurante Portabella,-0.4922248,38.3442323,Point,España,2026-03-04 13:06:55.752367
San Telmo,-0.4822564,38.3458374,Point,España,2026-03-04 13:06:55.752367
Restaurante Teteria,-0.4866042,38.3503658,Point,España,2026-03-04 13:06:55.752367
Cerveceria Layton,-0.4825602,38.3442883,Point,España,2026-03-04 13:06:55.752367
La Tasca del Barrio,-0.4833896,38.3463514,Point,España,2026-03-04 13:06:55.752367
L’atelier,-0.4821439,38.3456752,Point,España,2026-03-04 13:06:55.752367
4 Blooms Burgers & Fries,-0.4882781,38.3891005,Point,España,2026-03-04 13:06:55.752367
El pollo dorado,-0.4331081,38.3636206,Point,España,2026-03-04 13:06:55.752367
Apache,-0.4122856,38.3824593,Point,España,2026-03-04 13:06:55.752367
La boya,-0.4115143,38.3665249,Point,España,2026-03-04 13:06:55.752367
Foster's Hollywood,-0.5182257,38.3418625,Point,España,2026-03-04 13:06:55.752367
100 Montaditos,-0.4694078,38.3671537,Point,España,2026-03-04 13:06:55.752367
Foster's Hollywood,-0.4692201,38.3669266,Point,España,2026-03-04 13:06:55.752367
Alioli,-0.482506,38.3452653,Point,España,2026-03-04 13:06:55.752367
Pro bar,-0.442694,38.3898906,Point,España,2026-03-04 13:06:55.752367
Taberna El Chapeau,-0.4276425,38.3645889,Point,España,2026-03-04 13:06:55.752367
Daikichi,-0.4898472,38.3465648,Point,España,2026-03-04 13:06:55.752367
Telepizza,-0.4872888,38.3726991,Point,España,2026-03-04 13:06:55.752367
Alma de Barra,-0.4870245,38.3434766,Point,España,2026-03-04 13:06:55.752367
La cocina del buen comer,-0.4891067,38.3418532,Point,España,2026-03-04 13:06:55.752367
Vale,-0.4139821,38.3732873,Point,España,2026-03-04 13:06:55.752367
La mar de arroz,-0.5058714,38.3302741,Point,España,2026-03-04 13:06:55.752367
Ven y peca,-0.4319972,38.3639982,Point,España,2026-03-04 13:06:55.752367
Saona Alicante,-0.4857987,38.3476421,Point,España,2026-03-04 13:06:55.752367
Baobap Exotic,-0.4141535,38.3701556,Point,España,2026-03-04 13:06:55.752367
,-0.4817767,38.3455637,Point,España,2026-03-04 13:06:55.752367
La Taberna Santa Faz,-0.4816845,38.3454102,Point,España,2026-03-04 13:06:55.752367
,-0.4817154,38.3454723,Point,España,2026-03-04 13:06:55.752367
Altramuz,-0.4167329,38.368371,Point,España,2026-03-04 13:06:55.752367
Baobab,-0.4141641,38.3701582,Point,España,2026-03-04 13:06:55.752367
Terre,-0.4838142,38.3431843,Point,España,2026-03-04 13:06:55.752367
Keste,-0.4148912,38.3709706,Point,España,2026-03-04 13:06:55.752367
Los Charros,-0.4139784,38.3708521,Point,España,2026-03-04 13:06:55.752367
Karonte,-0.4145098,38.3717727,Point,España,2026-03-04 13:06:55.752367
La Tiá Guana Alicant,-0.4848771,38.3475706,Point,España,2026-03-04 13:06:55.752367
Bellaterra Ristorante Pizzeria,-0.4842308,38.3441467,Point,España,2026-03-04 13:06:55.752367
Da Ciro Pizzeria,-0.484789,38.344054,Point,España,2026-03-04 13:06:55.752367
Mahalo Poké Alicante,-0.4863868,38.3434931,Point,España,2026-03-04 13:06:55.752367
Burro Canaglia Bar&Resto -,-0.4851836,38.3446377,Point,España,2026-03-04 13:06:55.752367
Racó,-0.4813787,38.3448549,Point,España,2026-03-04 13:06:55.752367
Kodama,-0.4899968,38.3484321,Point,España,2026-03-04 13:06:55.752367
Chico Calla,-0.4851791,38.3439795,Point,España,2026-03-04 13:06:55.752367
Metoo Sushi Buffet,-0.502817,38.3543123,Point,España,2026-03-04 13:06:55.752367
Natsu,-0.4930757,38.3411379,Point,España,2026-03-04 13:06:55.752367
Sichimi Street Sushi Shop,-0.491569,38.3451952,Point,España,2026-03-04 13:06:55.752367
Restaurante Ying,-0.4709748,38.366786,Point,España,2026-03-04 13:06:55.752367
Plaza 6,-0.4813856,38.3456239,Point,España,2026-03-04 13:06:55.752367
Titi gourmet,-0.4811277,38.3456339,Point,España,2026-03-04 13:06:55.752367
Los primos,-0.4966647,38.351304,Point,España,2026-03-04 13:06:55.752367
,-0.6176179,38.3458045,Point,España,2026-03-04 13:06:55.752367
A La Sazón,-0.4821926,38.3441837,Point,España,2026-03-04 13:06:55.752367
Cervecería Miki,-0.4918788,38.374706,Point,España,2026-03-04 13:06:55.752367
La Terreta,-0.48585,38.3461549,Point,España,2026-03-04 13:06:55.752367
Real Chicken Food,-0.4917968,38.3400709,Point,España,2026-03-04 13:06:55.752367
Luigi,-0.4927577,38.3414555,Point,España,2026-03-04 13:06:55.752367
Himalaya,-0.4906422,38.3443695,Point,España,2026-03-04 13:06:55.752367
Da Riccardo,-0.4923704,38.3441602,Point,España,2026-03-04 13:06:55.752367
Topo Gigio,-0.4873872,38.3434839,Point,España,2026-03-04 13:06:55.752367
La Pecera,-0.4826783,38.1661885,Point,España,2026-03-04 13:06:55.752367
Casa Manolo,-0.4840784,38.3641205,Point,España,2026-03-04 13:06:55.752367
Mikel & Nelson,-0.4842004,38.3637956,Point,España,2026-03-04 13:06:55.752367
El Artesano Italiano,-0.5126928,38.3473272,Point,España,2026-03-04 13:06:55.752367
Restaurante Piedra de Jade,-0.4843305,38.3641783,Point,España,2026-03-04 13:06:55.752367
El Sorell,-0.4558744,38.3675056,Point,España,2026-03-04 13:06:55.752367
Al Paladar,-0.4886373,38.3649881,Point,España,2026-03-04 13:06:55.752367
,-0.5017921,38.3368832,Point,España,2026-03-04 13:06:55.752367
El Palacete Resto & Brunch,-0.4820725,38.3453525,Point,España,2026-03-04 13:06:55.752367
,-0.4837828,38.3467944,Point,España,2026-03-04 13:06:55.752367
La Muralla,-0.4815354,38.1668916,Point,España,2026-03-04 13:06:55.752367
Malevo,-0.4859197,38.343778,Point,España,2026-03-04 13:06:55.752367
Rice & Bones,-0.4859774,38.3467278,Point,España,2026-03-04 13:06:55.752367
Restaurante Casa Riquelme,-0.4785217,38.3525256,Point,España,2026-03-04 13:06:55.752367
Los Pacos,-0.4139587,38.3705368,Point,España,2026-03-04 13:06:55.752367
Casa Mia Italia,-0.4875695,38.3505188,Point,España,2026-03-04 13:06:55.752367
Xiringuito el postiguet,-0.4739193,38.3480948,Point,España,2026-03-04 13:06:55.752367
La Favorita Bar,-0.4870087,38.3485657,Point,España,2026-03-04 13:06:55.752367
Las Atalayas,-0.5639383,38.3408967,Point,España,2026-03-04 13:06:55.752367
Gastrobar Moscova,-0.480701,38.3458266,Point,España,2026-03-04 13:06:55.752367
Sibuya Sushi,-0.4855456,38.3480978,Point,España,2026-03-04 13:06:55.752367
Mexican Granny,-0.4794952,38.3584837,Point,España,2026-03-04 13:06:55.752367
Vagabond,-0.4827304,38.3438535,Point,España,2026-03-04 13:06:55.752367
Samana,-0.483997,38.3453897,Point,España,2026-03-04 13:06:55.752367
Egun,-0.4825139,38.3561328,Point,España,2026-03-04 13:06:55.752367
La Galería de David,-0.4929901,38.3411822,Point,España,2026-03-04 13:06:55.752367
Pizzería Popeye Fontana,-0.414482,38.369039,Point,España,2026-03-04 13:06:55.752367
,-0.449825,38.3608868,Point,España,2026-03-04 13:06:55.752367
,-0.4549404,38.3585242,Point,España,2026-03-04 13:06:55.752367
Restaurante To-Bar,-0.4391408,38.3617668,Point,España,2026-03-04 13:06:55.752367
Pipirrana Vermut,-0.483078,38.3446237,Point,España,2026-03-04 13:06:55.752367
Restaurante Triant,-0.5609964,38.4102198,Point,España,2026-03-04 13:06:55.752367
88 sushi,-0.4924088,38.3447629,Point,España,2026-03-04 13:06:55.752367
A comer!,-0.4833214,38.3595377,Point,España,2026-03-04 13:06:55.752367
Tumbes,-0.4833692,38.3592448,Point,España,2026-03-04 13:06:55.752367
Bar pizzeria Hercules,-0.4822946,38.3593659,Point,España,2026-03-04 13:06:55.752367
Moga dor,-0.4818747,38.3593858,Point,España,2026-03-04 13:06:55.752367
Kakike,-0.4819797,38.3593873,Point,España,2026-03-04 13:06:55.752367
Arroceria Casa Anna,-0.4764679,38.361982,Point,España,2026-03-04 13:06:55.752367
Tepuy,-0.4785196,38.3627466,Point,España,2026-03-04 13:06:55.752367
Chocolat,-0.5049756,38.3592502,Point,España,2026-03-04 13:06:55.752367
Casablanca,-0.4818786,38.346425,Point,España,2026-03-04 13:06:55.752367
La Fabrica,-0.481657,38.3465446,Point,España,2026-03-04 13:06:55.752367
La Voladora,-0.4866982,38.346888,Point,España,2026-03-04 13:06:55.752367
Mareando la Huerta,-0.4868575,38.3428113,Point,España,2026-03-04 13:06:55.752367
Restaurante La Casa de Asturias,-0.5198965,38.3017199,Point,España,2026-03-04 13:06:55.752367
Rincón de Pili,-0.5203198,38.3043071,Point,España,2026-03-04 13:06:55.752367
Yokocho Ramen,-0.4874283,38.3476058,Point,España,2026-03-04 13:06:55.752367
La Rotonda,-0.4862323,38.3487701,Point,España,2026-03-04 13:06:55.752367
Sukiya,-0.487625,38.3484319,Point,España,2026-03-04 13:06:55.752367
Pizzeria Napoli,-0.4834498,38.3464745,Point,España,2026-03-04 13:06:55.752367
Arrocería Daksa,-0.4107651,38.3740639,Point,España,2026-03-04 13:06:55.752367
Kababish,-0.496834,38.3428577,Point,España,2026-03-04 13:06:55.752367
La Máquina de Escribir,-0.4970478,38.3418387,Point,España,2026-03-04 13:06:55.752367
Muchos gusto (comida casera para llevar),-0.4981369,38.3426803,Point,España,2026-03-04 13:06:55.752367
Welcome India,-0.4819347,38.3451202,Point,España,2026-03-04 13:06:55.752367
Madre mia,-0.4820921,38.3451472,Point,España,2026-03-04 13:06:55.752367
Pícaro 1999,-0.483938,38.3442943,Point,España,2026-03-04 13:06:55.752367
Hizoria,-0.4840783,38.3441922,Point,España,2026-03-04 13:06:55.752367
Le Kanotier,-0.4843826,38.3440128,Point,España,2026-03-04 13:06:55.752367
Las muns,-0.4847668,38.3439399,Point,España,2026-03-04 13:06:55.752367
Kalamitsi,-0.4866144,38.3437627,Point,España,2026-03-04 13:06:55.752367
Lizarran,-0.4910736,38.3435655,Point,España,2026-03-04 13:06:55.752367
Los 3 carnalitos,-0.4845926,38.3438782,Point,España,2026-03-04 13:06:55.752367
enso sushi,-0.4845988,38.343469,Point,España,2026-03-04 13:06:55.752367
Infraganti.,-0.484458,38.3431664,Point,España,2026-03-04 13:06:55.752367
Ciao Bella,-0.4809567,38.3444091,Point,España,2026-03-04 13:06:55.752367
Che ragazzi,-0.4846587,38.3465463,Point,España,2026-03-04 13:06:55.752367
Restaurante Akasaka,-0.484076,38.3455153,Point,España,2026-03-04 13:06:55.752367
Pizzaitalia,-0.4858699,38.3455358,Point,España,2026-03-04 13:06:55.752367
La Tagliatella,-0.4853632,38.3450553,Point,España,2026-03-04 13:06:55.752367
La ddisfrutoona,-0.4851513,38.3449588,Point,España,2026-03-04 13:06:55.752367
La Picoteca,-0.4845998,38.3439908,Point,España,2026-03-04 13:06:55.752367
Taco Taco,-0.4845346,38.3439936,Point,España,2026-03-04 13:06:55.752367
Tandoori house,-0.4843116,38.3441217,Point,España,2026-03-04 13:06:55.752367
Voltereta,-0.4873278,38.3458347,Point,España,2026-03-04 13:06:55.752367
Kitagawa,-0.4902941,38.3492115,Point,España,2026-03-04 13:06:55.752367
Tumbes,-0.4897003,38.3487299,Point,España,2026-03-04 13:06:55.752367
La Xinesa,-0.4883892,38.3462839,Point,España,2026-03-04 13:06:55.752367
3F Greens,-0.4875459,38.3470022,Point,España,2026-03-04 13:06:55.752367
Baguettalia,-0.489125,38.3464098,Point,España,2026-03-04 13:06:55.752367
El Riadh,-0.486811,38.343211,Point,España,2026-03-04 13:06:55.752367
Arrocería Casa Pepe,-0.4148041,38.3640613,Point,España,2026-03-04 13:06:55.752367
Indian House,-0.4874218,38.3419112,Point,España,2026-03-04 13:06:55.752367
Taberna Rincón de Miguel 2,-0.4788917,38.3571926,Point,España,2026-03-04 13:06:55.752367
Camino de Sabores,-0.4823879,38.3474333,Point,España,2026-03-04 13:06:55.752367
Manero Alicante - Balmis,-0.4872385,38.3432386,Point,España,2026-03-04 13:06:55.752367
Mayo,-0.485285,38.3453518,Point,España,2026-03-04 13:06:55.752367
Bar Danubio,-0.5123113,38.3484611,Point,España,2026-03-04 13:06:55.752367
Cervecería Sento Barrio,-0.4826151,38.3460167,Point,España,2026-03-04 13:06:55.752367
Cervecería Sento Castellar,-0.4936775,38.3422152,Point,España,2026-03-04 13:06:55.752367
Foster's Hollywood,-0.4864816,38.338368,Point,España,2026-03-04 13:06:55.752367
Taberna La Vendimia,-0.4895266,38.3609616,Point,España,2026-03-04 13:06:55.752367
Restaurante Goyo,-0.4900517,38.34005,Point,España,2026-03-04 13:06:55.752367
L'arruzz,-0.4908851,38.3426571,Point,España,2026-03-04 13:06:55.752367
Gurume Ramen,-0.4875584,38.3467204,Point,España,2026-03-04 13:06:55.752367
Ramen Toyaki,-0.4862251,38.3469265,Point,España,2026-03-04 13:06:55.752367
Shoti Georgian Restaurant,-0.474016,38.3622953,Point,España,2026-03-04 13:06:55.752367
Makalu,-0.4866204,38.3528524,Point,España,2026-03-04 13:06:55.752367
El Sabor de Liams,-0.4802475,38.3523988,Point,España,2026-03-04 13:06:55.752367
Red,-0.4849634,38.3472502,Point,España,2026-03-04 13:06:55.752367
Donde Nakiss Brunch & Tapas,-0.4849988,38.347277,Point,España,2026-03-04 13:06:55.752367
Pizzeria Popular,-0.4901863,38.3464472,Point,España,2026-03-04 13:06:55.752367
L'arruzz,-0.4852661,38.3439663,Point,España,2026-03-04 13:06:55.752367
La Silva 1886,-0.4877249,38.3401896,Point,España,2026-03-04 13:06:55.752367
In Bocca,-0.48274,38.345121,Point,España,2026-03-04 13:06:55.752367
Sampa Picnic,-0.4797306,38.3459049,Point,España,2026-03-04 13:06:55.752367
Valcarce,-0.5665137545181674,38.338682088850234,Polygon,España,2026-03-04 13:06:55.752367
Delicious Burgers,-0.4250416708982349,38.363699496380235,Polygon,España,2026-03-04 13:06:55.752367
El Poblet de Atalayas,-0.573023963293081,38.33425513051222,Polygon,España,2026-03-04 13:06:55.752367
,-0.4392005999999996,38.371954949999996,Polygon,España,2026-03-04 13:06:55.752367
Bar Restaurante Moralet,-0.5768910605660219,38.41506442940547,Polygon,España,2026-03-04 13:06:55.752367
Ghetto Vecchio,-0.42485077456590303,38.36033041751065,Polygon,España,2026-03-04 13:06:55.752367
El Castell,-0.49801880000000054,38.35698970000001,Polygon,España,2026-03-04 13:06:55.752367
Cafetería Urbanización El Palmeral,-0.5122306513922655,38.32640600051911,Polygon,España,2026-03-04 13:06:55.752367
Béton Brut,-0.4795054383185837,38.34064626267843,Polygon,España,2026-03-04 13:06:55.752367
Ditaly Pizza Alicante,-0.4849862856111769,38.34476646571108,Polygon,España,2026-03-04 13:06:55.752367
Nostrum,-0.4890628233102892,38.34431495639764,Polygon,España,2026-03-04 13:06:55.752367
Vips,-0.4898251360811804,38.344260131928706,Polygon,España,2026-03-04 13:06:55.752367
Anita,-0.47999900558000536,38.16612229485695,Polygon,España,2026-03-04 13:06:55.752367
La Caleta,-0.4798558695445349,38.16604917328421,Polygon,España,2026-03-04 13:06:55.752367
Tere,-0.47986831739475716,38.16615093561233,Polygon,España,2026-03-04 13:06:55.752367
Restaurante buffet Colonial,-0.4618494620611662,38.36247774311675,Polygon,España,2026-03-04 13:06:55.752367
La Tonaira,-0.4823799713438883,38.16605037948855,Polygon,España,2026-03-04 13:06:55.752367
